word 	 start 	 end 	 duration 	 confidence 	 file 
his 	 70.6 	 70.86 	 0.2600000000000051 	 0.996 	  Trial 
chair, 	 70.86 	 71.48 	 0.6200000000000045 	 0.99 	  Trial 
Michael 	 71.84 	 72.16 	 0.3199999999999932 	 0.984 	  Trial 
let 	 72.16 	 72.48 	 0.3200000000000074 	 0.963 	  Trial 
the 	 72.48 	 72.62 	 0.14000000000000057 	 0.997 	  Trial 
man 	 72.62 	 72.86 	 0.23999999999999488 	 0.993 	  Trial 
have 	 72.86 	 73.14 	 0.28000000000000114 	 0.986 	  Trial 
it 	 73.14 	 73.38 	 0.23999999999999488 	 0.996 	  Trial 
on 	 73.38 	 73.54 	 0.1600000000000108 	 0.988 	  Trial 
the 	 73.54 	 73.62 	 0.0799999999999983 	 0.981 	  Trial 
point 	 73.62 	 73.82 	 0.19999999999998863 	 0.996 	  Trial 
of 	 73.82 	 74.04 	 0.22000000000001307 	 0.997 	  Trial 
the 	 74.04 	 74.18 	 0.14000000000000057 	 0.997 	  Trial 
chin. 	 74.18 	 74.48 	 0.29999999999999716 	 0.905 	  Trial 
You 	 74.84 	 75.18 	 0.3400000000000034 	 0.888 	  Trial 
miserable 	 75.18 	 75.7 	 0.519999999999996 	 0.692 	  Trial 
curl. 	 75.7 	 76.16 	 0.45999999999999375 	 0.15 	  Trial 
The 	 1.34 	 1.48 	 0.1399999999999999 	 0.775 	  War 
canonating 	 1.48 	 2.12 	 0.6400000000000001 	 0.526 	  War 
has 	 2.12 	 2.38 	 0.2599999999999998 	 0.981 	  War 
got 	 2.38 	 2.58 	 0.20000000000000018 	 0.978 	  War 
the 	 2.58 	 2.7 	 0.1200000000000001 	 0.978 	  War 
wind 	 2.7 	 2.98 	 0.2799999999999998 	 0.98 	  War 
up 	 2.98 	 3.2 	 0.2200000000000002 	 0.98 	  War 
in 	 3.2 	 3.4 	 0.19999999999999973 	 0.928 	  War 
young 	 3.4 	 3.6 	 0.20000000000000018 	 0.828 	  War 
Raleigh 	 3.6 	 4.14 	 0.5399999999999996 	 0.515 	  War 
Sir, 	 4.14 	 4.44 	 0.3000000000000007 	 0.225 	  War 
said 	 5.06 	 5.22 	 0.16000000000000014 	 0.899 	  War 
the 	 5.22 	 5.38 	 0.16000000000000014 	 0.991 	  War 
sergeant. 	 5.38 	 5.98 	 0.6000000000000005 	 0.895 	  War 
Captain 	 6.18 	 6.6 	 0.41999999999999993 	 0.912 	  War 
Smith 	 6.6 	 7.08 	 0.4800000000000004 	 0.963 	  War 
looked 	 7.08 	 7.4 	 0.3200000000000003 	 0.986 	  War 
up 	 7.4 	 7.58 	 0.17999999999999972 	 0.991 	  War 
at 	 7.58 	 7.76 	 0.17999999999999972 	 0.997 	  War 
him 	 7.76 	 8 	 0.2400000000000002 	 0.995 	  War 
through 	 8 	 8.28 	 0.27999999999999936 	 0.966 	  War 
tousiled 	 8.28 	 8.8 	 0.5200000000000014 	 0.347 	  War 
hair. 	 8.8 	 9.22 	 0.41999999999999993 	 0.883 	  War 
Get 	 9.52 	 9.74 	 0.22000000000000064 	 0.932 	  War 
him 	 9.74 	 9.94 	 0.1999999999999993 	 0.984 	  War 
to 	 9.94 	 10.2 	 0.2599999999999998 	 0.996 	  War 
bed," 	 10.2 	 10.86 	 0.6600000000000001 	 0.989 	  War 
he 	 10.86 	 11.04 	 0.17999999999999972 	 0.969 	  War 
said 	 11.04 	 11.26 	 0.22000000000000064 	 0.999 	  War 
weirly. 	 11.26 	 11.76 	 0.5 	 0.527 	  War 
With 	 12.22 	 12.48 	 0.2599999999999998 	 0.979 	  War 
the 	 12.48 	 12.66 	 0.17999999999999972 	 0.997 	  War 
others, 	 12.66 	 13.08 	 0.41999999999999993 	 0.978 	  War 
I'll 	 13.54 	 13.78 	 0.2400000000000002 	 0.893 	  War 
fly 	 13.78 	 14.04 	 0.2599999999999998 	 0.995 	  War 
alone. 	 14.04 	 14.54 	 0.5 	 0.933 	  War 
But 	 14.98 	 15.22 	 0.2400000000000002 	 0.994 	  War 
you 	 15.22 	 15.44 	 0.21999999999999886 	 0.996 	  War 
can't, 	 15.44 	 15.84 	 0.40000000000000036 	 0.988 	  War 
sir," 	 16 	 16.76 	 0.7600000000000016 	 0.722 	  War 
said 	 16.76 	 16.92 	 0.16000000000000014 	 0.994 	  War 
the 	 16.92 	 17.18 	 0.259999999999998 	 0.994 	  War 
sergeant 	 17.18 	 17.56 	 0.379999999999999 	 0.998 	  War 
anxiously. 	 17.56 	 18.12 	 0.5600000000000023 	 0.979 	  War 
It 	 18.6 	 18.78 	 0.17999999999999972 	 0.99 	  War 
takes 	 18.78 	 19.04 	 0.259999999999998 	 0.998 	  War 
two 	 19.04 	 19.3 	 0.26000000000000156 	 0.95 	  War 
men 	 19.3 	 19.54 	 0.23999999999999844 	 0.999 	  War 
to 	 19.54 	 19.76 	 0.22000000000000242 	 0.999 	  War 
handle 	 19.76 	 20.02 	 0.259999999999998 	 0.976 	  War 
that 	 20.02 	 20.26 	 0.240000000000002 	 0.997 	  War 
bomber 	 20.26 	 20.66 	 0.3999999999999986 	 0.907 	  War 
and 	 20.66 	 20.94 	 0.28000000000000114 	 0.911 	  War 
the 	 20.94 	 21.06 	 0.11999999999999744 	 0.991 	  War 
archies 	 21.06 	 21.52 	 0.46000000000000085 	 0.661 	  War 
are 	 21.52 	 21.72 	 0.1999999999999993 	 0.953 	  War 
pounding 	 21.72 	 22.02 	 0.3000000000000007 	 0.969 	  War 
hell 	 22.02 	 22.34 	 0.3200000000000003 	 0.945 	  War 
out 	 22.34 	 22.6 	 0.26000000000000156 	 0.994 	  War 
of 	 22.6 	 22.68 	 0.0799999999999983 	 0.996 	  War 
the 	 22.68 	 22.92 	 0.240000000000002 	 0.983 	  War 
air. 	 22.92 	 23.2 	 0.2799999999999976 	 0.933 	  War 
Vaughn 	 23.56 	 23.9 	 0.33999999999999986 	 0.579 	  War 
Ricktman's 	 23.9 	 24.52 	 0.620000000000001 	 0.625 	  War 
circus 	 24.52 	 24.78 	 0.26000000000000156 	 0.909 	  War 
is 	 24.78 	 25.14 	 0.35999999999999943 	 0.996 	  War 
between 	 25.14 	 25.44 	 0.3000000000000007 	 0.995 	  War 
here 	 25.44 	 25.86 	 0.41999999999999815 	 0.844 	  War 
and 	 25.86 	 26.2 	 0.33999999999999986 	 0.998 	  War 
Sallier. 	 26.2 	 26.8 	 0.6000000000000014 	 0.357 	  War 
He's 	 27.48 	 27.68 	 0.1999999999999993 	 0.67 	  War 
got 	 27.68 	 27.86 	 0.17999999999999972 	 0.981 	  War 
to 	 27.86 	 27.98 	 0.120000000000001 	 0.987 	  War 
get 	 27.98 	 28.18 	 0.1999999999999993 	 0.996 	  War 
that 	 28.18 	 28.42 	 0.240000000000002 	 0.988 	  War 
ammunition 	 28.42 	 28.94 	 0.5199999999999996 	 0.994 	  War 
dump," 	 28.94 	 30.04 	 1.0999999999999979 	 0.943 	  War 
said 	 30.04 	 30.22 	 0.17999999999999972 	 0.996 	  War 
Michael. 	 30.22 	 30.6 	 0.38000000000000256 	 0.976 	  War 
I'm 	 31.04 	 31.3 	 0.26000000000000156 	 0.941 	  War 
going 	 31.3 	 31.54 	 0.23999999999999844 	 0.996 	  War 
over, 	 31.54 	 31.98 	 0.4400000000000013 	 0.997 	  War 
spot 	 32.38 	 32.76 	 0.37999999999999545 	 0.786 	  War 
of 	 32.76 	 32.96 	 0.20000000000000284 	 0.98 	  War 
Brandy. 	 32.96 	 33.54 	 0.5799999999999983 	 0.636 	  War 
He 	 34.16 	 34.38 	 0.22000000000000597 	 0.996 	  War 
poured 	 34.38 	 34.68 	 0.29999999999999716 	 0.917 	  War 
a 	 34.68 	 34.88 	 0.20000000000000284 	 0.998 	  War 
drink 	 34.88 	 35.12 	 0.23999999999999488 	 0.993 	  War 
for 	 35.12 	 35.36 	 0.240000000000002 	 0.996 	  War 
the 	 35.36 	 35.54 	 0.17999999999999972 	 0.998 	  War 
sergeant 	 35.54 	 36.02 	 0.480000000000004 	 0.996 	  War 
and 	 36.02 	 36.3 	 0.27999999999999403 	 0.955 	  War 
one 	 36.3 	 36.54 	 0.240000000000002 	 0.704 	  War 
for 	 36.54 	 36.72 	 0.17999999999999972 	 0.995 	  War 
himself. 	 36.72 	 37.26 	 0.5399999999999991 	 0.99 	  War 
War 	 37.58 	 38.04 	 0.46000000000000085 	 0.888 	  War 
thundered 	 38.04 	 38.5 	 0.46000000000000085 	 0.922 	  War 
and 	 38.5 	 38.84 	 0.3400000000000034 	 0.994 	  War 
wind 	 38.84 	 39.08 	 0.23999999999999488 	 0.72 	  War 
around 	 39.08 	 39.42 	 0.3400000000000034 	 0.983 	  War 
the 	 39.42 	 39.56 	 0.14000000000000057 	 0.998 	  War 
dugout 	 39.56 	 40.04 	 0.4799999999999969 	 0.979 	  War 
and 	 40.04 	 40.34 	 0.30000000000000426 	 0.981 	  War 
battered 	 40.34 	 40.76 	 0.4199999999999946 	 0.993 	  War 
at 	 40.76 	 40.92 	 0.1600000000000037 	 0.998 	  War 
the 	 40.92 	 41.06 	 0.14000000000000057 	 0.998 	  War 
door. 	 41.06 	 41.34 	 0.28000000000000114 	 0.99 	  War 
There 	 42.02 	 42.4 	 0.37999999999999545 	 0.997 	  War 
was 	 42.4 	 42.58 	 0.17999999999999972 	 0.997 	  War 
a 	 42.58 	 42.72 	 0.14000000000000057 	 0.997 	  War 
rending 	 42.72 	 43.04 	 0.3200000000000003 	 0.612 	  War 
of 	 43.04 	 43.3 	 0.259999999999998 	 0.994 	  War 
wood 	 43.3 	 43.54 	 0.240000000000002 	 0.996 	  War 
and 	 43.54 	 43.9 	 0.35999999999999943 	 0.989 	  War 
splinters 	 43.9 	 44.36 	 0.46000000000000085 	 0.971 	  War 
flew 	 44.36 	 44.74 	 0.38000000000000256 	 0.951 	  War 
through 	 44.74 	 44.98 	 0.23999999999999488 	 0.991 	  War 
the 	 44.98 	 45.16 	 0.17999999999999972 	 0.996 	  War 
room. 	 45.16 	 45.42 	 0.2600000000000051 	 0.994 	  War 
A 	 45.8 	 46.04 	 0.240000000000002 	 0.995 	  War 
bit 	 46.04 	 46.22 	 0.17999999999999972 	 0.994 	  War 
of 	 46.22 	 46.44 	 0.21999999999999886 	 0.999 	  War 
a 	 46.44 	 46.56 	 0.12000000000000455 	 0.988 	  War 
near 	 46.56 	 46.76 	 0.19999999999999574 	 0.845 	  War 
thing," 	 46.76 	 47.64 	 0.8800000000000026 	 0.946 	  War 
said 	 47.64 	 47.8 	 0.1599999999999966 	 0.993 	  War 
Captain 	 47.8 	 48.18 	 0.38000000000000256 	 0.842 	  War 
Smith 	 48.18 	 48.54 	 0.35999999999999943 	 0.997 	  War 
carelessly. 	 48.54 	 49.12 	 0.5799999999999983 	 0.799 	  War 
The 	 49.58 	 49.82 	 0.240000000000002 	 0.986 	  War 
box 	 49.82 	 50.14 	 0.3200000000000003 	 0.968 	  War 
barrage 	 50.14 	 50.62 	 0.4799999999999969 	 0.732 	  War 
is 	 50.62 	 50.84 	 0.22000000000000597 	 0.997 	  War 
closing 	 50.84 	 51.24 	 0.3999999999999986 	 0.989 	  War 
in," 	 51.24 	 51.98 	 0.7399999999999949 	 0.997 	  War 
said 	 51.98 	 52.3 	 0.3200000000000003 	 0.996 	  War 
the 	 52.3 	 52.48 	 0.17999999999999972 	 0.995 	  War 
sergeant. 	 52.48 	 52.9 	 0.4200000000000017 	 0.997 	  War 
We 	 53.32 	 53.52 	 0.20000000000000284 	 0.933 	  War 
only 	 53.52 	 53.88 	 0.35999999999999943 	 0.994 	  War 
live 	 53.88 	 54.14 	 0.259999999999998 	 0.923 	  War 
once 	 54.14 	 54.46 	 0.3200000000000003 	 0.923 	  War 
sergeant," 	 54.46 	 55.68 	 1.2199999999999989 	 0.927 	  War 
said 	 55.68 	 55.96 	 0.28000000000000114 	 0.989 	  War 
Michael, 	 55.96 	 56.36 	 0.3999999999999986 	 0.997 	  War 
with 	 56.56 	 56.6 	 0.03999999999999915 	 0.988 	  War 
his 	 56.6 	 56.78 	 0.17999999999999972 	 0.995 	  War 
faint, 	 56.78 	 57.1 	 0.3200000000000003 	 0.817 	  War 
fleeting 	 57.5 	 57.88 	 0.38000000000000256 	 0.975 	  War 
smile. 	 57.88 	 58.32 	 0.4399999999999977 	 0.995 	  War 
Or 	 58.78 	 59.06 	 0.28000000000000114 	 0.957 	  War 
do 	 59.06 	 59.24 	 0.17999999999999972 	 0.838 	  War 
we," 	 59.24 	 60.02 	 0.7800000000000011 	 0.976 	  War 
he 	 60.02 	 60.22 	 0.19999999999999574 	 0.982 	  War 
poured 	 60.22 	 60.5 	 0.28000000000000114 	 0.992 	  War 
another 	 60.5 	 60.82 	 0.3200000000000003 	 0.997 	  War 
Brandy 	 60.82 	 61.4 	 0.5799999999999983 	 0.783 	  War 
and 	 61.4 	 61.68 	 0.28000000000000114 	 0.99 	  War 
tossed 	 61.68 	 61.96 	 0.28000000000000114 	 0.927 	  War 
it 	 61.96 	 62.12 	 0.1599999999999966 	 0.998 	  War 
off. 	 62.12 	 62.42 	 0.30000000000000426 	 0.988 	  War 
I 	 62.88 	 63.1 	 0.21999999999999886 	 0.976 	  War 
never 	 63.1 	 63.38 	 0.28000000000000114 	 0.994 	  War 
see 	 63.38 	 63.6 	 0.21999999999999886 	 0.971 	  War 
a 	 63.6 	 63.76 	 0.1599999999999966 	 0.998 	  War 
man 	 63.76 	 64 	 0.240000000000002 	 0.998 	  War 
could 	 64 	 64.24 	 0.23999999999999488 	 0.945 	  War 
hold 	 64.24 	 64.46 	 0.21999999999999886 	 0.993 	  War 
his 	 64.46 	 64.68 	 0.22000000000001307 	 0.998 	  War 
Brandy 	 64.68 	 65.1 	 0.4199999999999875 	 0.876 	  War 
like 	 65.1 	 65.34 	 0.2400000000000091 	 0.526 	  War 
you, 	 65.34 	 65.58 	 0.23999999999999488 	 0.792 	  War 
sir," 	 65.72 	 66.42 	 0.7000000000000028 	 0.929 	  War 
said 	 66.42 	 66.64 	 0.21999999999999886 	 0.989 	  War 
the 	 66.64 	 66.9 	 0.2600000000000051 	 0.995 	  War 
sergeant. 	 66.9 	 67.22 	 0.3199999999999932 	 0.997 	  War 
Begging 	 67.66 	 67.98 	 0.3200000000000074 	 0.492 	  War 
your 	 67.98 	 68.2 	 0.21999999999999886 	 0.989 	  War 
pardon, 	 68.2 	 68.64 	 0.4399999999999977 	 0.576 	  War 
sir. 	 68.76 	 69.04 	 0.28000000000000114 	 0.958 	  War 
Captain 	 69.4 	 69.78 	 0.37999999999999545 	 0.992 	  War 
Smith 	 69.78 	 70.2 	 0.4200000000000017 	 0.998 	  War 
stood 	 70.2 	 70.52 	 0.3199999999999932 	 0.999 	  War 
up 	 70.52 	 70.8 	 0.28000000000000114 	 0.997 	  War 
and 	 70.8 	 71.04 	 0.2400000000000091 	 0.994 	  War 
strapped 	 71.04 	 71.52 	 0.47999999999998977 	 0.978 	  War 
on 	 71.52 	 71.7 	 0.18000000000000682 	 0.997 	  War 
his 	 71.7 	 71.92 	 0.21999999999999886 	 0.997 	  War 
huge 	 71.92 	 72.28 	 0.35999999999999943 	 0.995 	  War 
weblivicgers 	 72.28 	 73.04 	 0.7600000000000051 	 0.37 	  War 
automatic. 	 73.04 	 73.64 	 0.5999999999999943 	 0.794 	  War 
It's 	 74.2 	 74.56 	 0.35999999999999943 	 0.799 	  War 
40 	 74.56 	 74.86 	 0.29999999999999716 	 0.843 	  War 
kilometers 	 74.86 	 75.4 	 0.5400000000000063 	 0.75 	  War 
through 	 75.4 	 75.8 	 0.3999999999999915 	 0.977 	  War 
hell, 	 75.8 	 76.12 	 0.3200000000000074 	 0.844 	  War 
sir," 	 76.3 	 77 	 0.7000000000000028 	 0.981 	  War 
said 	 77 	 77.18 	 0.18000000000000682 	 0.995 	  War 
the 	 77.18 	 77.44 	 0.2599999999999909 	 0.995 	  War 
sergeant. 	 77.44 	 77.9 	 0.46000000000000796 	 0.998 	  War 
Michael 	 78.16 	 78.5 	 0.3400000000000034 	 0.898 	  War 
finished 	 78.5 	 78.9 	 0.4000000000000057 	 0.96 	  War 
one 	 78.9 	 79.34 	 0.4399999999999977 	 0.994 	  War 
last 	 79.34 	 79.68 	 0.3400000000000034 	 0.996 	  War 
Brandy. 	 79.68 	 80.28 	 0.5999999999999943 	 0.978 	  War 
After 	 80.8 	 81.02 	 0.21999999999999886 	 0.942 	  War 
all," 	 81.02 	 81.88 	 0.8599999999999994 	 0.998 	  War 
he 	 81.88 	 82.04 	 0.1600000000000108 	 0.978 	  War 
said 	 82.04 	 82.3 	 0.2599999999999909 	 0.993 	  War 
softly. 	 82.3 	 82.76 	 0.46000000000000796 	 0.924 	  War 
What 	 83.48 	 83.72 	 0.23999999999999488 	 0.987 	  War 
isn't? 	 83.72 	 84.4 	 0.6800000000000068 	 0.945 	  War 
The 	 84.6 	 84.78 	 0.18000000000000682 	 0.988 	  War 
pounding 	 84.78 	 85.12 	 0.3400000000000034 	 0.95 	  War 
of 	 85.12 	 85.34 	 0.21999999999999886 	 0.999 	  War 
the 	 85.34 	 85.46 	 0.11999999999999034 	 0.998 	  War 
cannon 	 85.46 	 85.74 	 0.28000000000000114 	 0.632 	  War 
increased. 	 85.74 	 86.3 	 0.5600000000000023 	 0.966 	  War 
There 	 86.94 	 87.14 	 0.20000000000000284 	 0.998 	  War 
was 	 87.14 	 87.32 	 0.1799999999999926 	 0.999 	  War 
the 	 87.32 	 87.46 	 0.14000000000000057 	 0.985 	  War 
rat-tattating 	 87.46 	 88.3 	 0.8400000000000034 	 0.672 	  War 
of 	 88.3 	 88.46 	 0.1599999999999966 	 0.998 	  War 
machine 	 88.46 	 88.84 	 0.38000000000000966 	 0.97 	  War 
guns, 	 88.84 	 89.28 	 0.4399999999999977 	 0.956 	  War 
and 	 89.72 	 89.92 	 0.20000000000000284 	 0.961 	  War 
from 	 89.92 	 90.08 	 0.1599999999999966 	 0.991 	  War 
somewhere 	 90.08 	 90.48 	 0.4000000000000057 	 0.945 	  War 
came 	 90.48 	 90.84 	 0.35999999999999943 	 0.975 	  War 
the 	 90.84 	 90.96 	 0.11999999999999034 	 0.997 	  War 
menacing 	 90.96 	 91.34 	 0.38000000000000966 	 0.95 	  War 
pocket 	 91.34 	 91.74 	 0.3999999999999915 	 0.53 	  War 
apocata-pocata 	 91.74 	 92.68 	 0.9400000000000119 	 0.42 	  War 
of 	 92.68 	 92.9 	 0.21999999999999886 	 0.821 	  War 
the 	 92.9 	 93.04 	 0.14000000000000057 	 0.996 	  War 
new 	 93.04 	 93.28 	 0.23999999999999488 	 0.99 	  War 
flame 	 93.28 	 93.56 	 0.28000000000000114 	 0.728 	  War 
throwers. 	 93.56 	 94.08 	 0.519999999999996 	 0.595 	  War 
Michael 	 94.36 	 94.82 	 0.45999999999999375 	 0.988 	  War 
Smith 	 94.82 	 95.2 	 0.38000000000000966 	 0.989 	  War 
walked 	 95.2 	 95.58 	 0.37999999999999545 	 0.992 	  War 
to 	 95.58 	 95.86 	 0.28000000000000114 	 0.996 	  War 
the 	 95.86 	 95.96 	 0.09999999999999432 	 0.999 	  War 
door 	 95.96 	 96.18 	 0.22000000000001307 	 0.993 	  War 
of 	 96.18 	 96.4 	 0.21999999999999886 	 0.999 	  War 
the 	 96.4 	 96.46 	 0.05999999999998806 	 0.997 	  War 
dugout, 	 96.46 	 96.86 	 0.4000000000000057 	 0.996 	  War 
humming 	 97.06 	 97.22 	 0.1599999999999966 	 0.858 	  War 
operas 	 97.22 	 97.8 	 0.5799999999999983 	 0.392 	  War 
de 	 97.8 	 97.96 	 0.1599999999999966 	 0.454 	  War 
mobland. 	 97.96 	 98.56 	 0.6000000000000085 	 0.493 	  War 
He 	 98.96 	 99.22 	 0.2600000000000051 	 0.921 	  War 
turned 	 99.22 	 99.56 	 0.3400000000000034 	 0.981 	  War 
and 	 99.56 	 99.88 	 0.3199999999999932 	 0.964 	  War 
waved 	 99.88 	 100.26 	 0.38000000000000966 	 0.696 	  War 
to 	 100.26 	 100.46 	 0.19999999999998863 	 0.998 	  War 
the 	 100.46 	 100.66 	 0.20000000000000284 	 0.997 	  War 
sergeant. 	 100.66 	 101.36 	 0.7000000000000028 	 0.997 	  War 
Cheerio," 	 101.56 	 102.84 	 1.2800000000000011 	 0.671 	  War 
he 	 102.84 	 103.1 	 0.2599999999999909 	 0.943 	  War 
said. 	 103.1 	 103.36 	 0.2600000000000051 	 0.99 	  War 
